5.82	-6.60941
5.83	-6.69993
5.84	-6.7904
5.85	-6.88079
5.86	-6.97112
5.87	-7.06138
5.88	-7.15157
5.89	-7.24169
5.9	-7.33174
5.91	-7.42172
5.92	-7.51162
5.93	-7.60145
5.94	-7.69121
5.95	-7.78089
5.96	-7.8705
5.97	-7.96003
5.98	-8.04948
5.99	-8.13885
6	-8.22815
6.01	-8.31736
6.02	-8.40649
6.03	-8.49554
6.04	-8.58451
6.05	-8.67339
6.06	-8.76219
6.07	-8.8509
6.08	-8.93952
6.09	-9.02806
6.1	-9.11651
6.11	-9.20487
6.12	-9.29314
6.13	-9.38132
6.14	-9.46941
6.15	-9.55741
6.16	-9.64531
6.17	-9.73312
6.18	-9.82083
6.19	-9.90845
6.2	-9.99597
6.21	-10.0834
6.22	-10.1707
6.23	-10.2579
6.24	-10.3451
6.25	-10.4321
6.26	-10.519
6.27	-10.6058
6.28	-10.6926
6.29	-10.7792
6.3	-10.8657
6.31	-10.9521
6.32	-11.0384
6.33	-11.1246
6.34	-11.2106
6.35	-11.2966
6.36	-11.3825
6.37	-11.4682
6.38	-11.5539
6.39	-11.6394
6.4	-11.7248
6.41	-11.8101
6.42	-11.8953
6.43	-11.9803
6.44	-12.0653
6.45	-12.1501
6.46	-12.2348
6.47	-12.3194
6.48	-12.4039
6.49	-12.4882
6.5	-12.5725
6.51	-12.6566
6.52	-12.7406
6.53	-12.8244
6.54	-12.9082
6.55	-12.9918
6.56	-13.0753
6.57	-13.1586
6.58	-13.2419
6.59	-13.325
6.6	-13.4079
6.61	-13.4908
6.62	-13.5735
6.63	-13.6561
6.64	-13.7385
6.65	-13.8208
6.66	-13.903
6.67	-13.985
6.68	-14.067
6.69	-14.1487
6.7	-14.2304
6.71	-14.3119
6.72	-14.3932
6.73	-14.4744
6.74	-14.5555
6.75	-14.6364
6.76	-14.7172
6.77	-14.7979
6.78	-14.8784
6.79	-14.9587
6.8	-15.039
6.81	-15.119
6.82	-15.199
6.83	-15.2787
6.84	-15.3584
6.85	-15.4378
6.86	-15.5172
6.87	-15.5964
6.88	-15.6754
6.89	-15.7543
6.9	-15.833
6.91	-15.9116
6.92	-15.99
6.93	-16.0682
6.94	-16.1463
6.95	-16.2243
6.96	-16.3021
6.97	-16.3797
6.98	-16.4572
6.99	-16.5345
7	-16.6117
7.01	-16.6887
7.02	-16.7655
7.03	-16.8422
7.04	-16.9187
7.05	-16.995
7.06	-17.0712
7.07	-17.1472
7.08	-17.2231
7.09	-17.2988
7.1	-17.3743
7.11	-17.4497
7.12	-17.5248
7.13	-17.5998
7.14	-17.6747
7.15	-17.7494
7.16	-17.8239
7.17	-17.8982
7.18	-17.9724
7.19	-18.0463
7.2	-18.1201
7.21	-18.1938
7.22	-18.2672
7.23	-18.3405
7.24	-18.4136
7.25	-18.4866
7.26	-18.5593
7.27	-18.6319
7.28	-18.7043
7.29	-18.7765
7.3	-18.8485
7.31	-18.9204
7.32	-18.992
7.33	-19.0635
7.34	-19.1348
7.35	-19.2059
7.36	-19.2768
7.37	-19.3476
7.38	-19.4182
7.39	-19.4885
7.4	-19.5587
7.41	-19.6287
7.42	-19.6985
7.43	-19.7681
7.44	-19.8376
7.45	-19.9068
7.46	-19.9758
7.47	-20.0447
7.48	-20.1134
7.49	-20.1818
7.5	-20.2501
7.51	-20.3182
7.52	-20.3861
7.53	-20.4538
7.54	-20.5212
7.55	-20.5885
7.56	-20.6556
7.57	-20.7225
7.58	-20.7892
7.59	-20.8557
7.6	-20.922
7.61	-20.9881
7.62	-21.054
7.63	-21.1197
7.64	-21.1852
7.65	-21.2505
7.66	-21.3156
7.67	-21.3805
7.68	-21.4452
7.69	-21.5096
7.7	-21.5739
7.71	-21.638
7.72	-21.7018
7.73	-21.7655
7.74	-21.8289
7.75	-21.8921
7.76	-21.9551
7.77	-22.018
7.78	-22.0805
7.79	-22.1429
7.8	-22.2051
7.81	-22.2671
7.82	-22.3288
7.83	-22.3904
7.84	-22.4517
7.85	-22.5128
7.86	-22.5737
7.87	-22.6343
7.88	-22.6948
7.89	-22.755
7.9	-22.8151
7.91	-22.8749
7.92	-22.9345
7.93	-22.9938
7.94	-23.053
7.95	-23.1119
7.96	-23.1706
7.97	-23.2291
7.98	-23.2874
7.99	-23.3454
8	-23.4032
8.01	-23.4608
8.02	-23.5182
8.03	-23.5754
8.04	-23.6323
8.05	-23.689
8.06	-23.7455
8.07	-23.8017
8.08	-23.8577
8.09	-23.9135
8.1	-23.9691
8.11	-24.0244
8.12	-24.0795
8.13	-24.1344
8.14	-24.1891
8.15	-24.2435
8.16	-24.2977
8.17	-24.3516
8.18	-24.4053
8.19	-24.4588
8.2	-24.5121
8.21	-24.5651
8.22	-24.6179
8.23	-24.6705
8.24	-24.7228
8.25	-24.7749
8.26	-24.8267
8.27	-24.8784
8.28	-24.9297
8.29	-24.9809
8.3	-25.0318
8.31	-25.0825
8.32	-25.1329
8.33	-25.1831
8.34	-25.233
8.35	-25.2827
8.36	-25.3322
8.37	-25.3815
8.38	-25.4304
8.39	-25.4792
8.4	-25.5277
8.41	-25.576
8.42	-25.624
8.43	-25.6718
8.44	-25.7193
8.45	-25.7666
8.46	-25.8137
8.47	-25.8605
8.48	-25.907
8.49	-25.9533
8.5	-25.9994
8.51	-26.0452
8.52	-26.0908
8.53	-26.1361
8.54	-26.1812
8.55	-26.226
8.56	-26.2706
8.57	-26.3149
8.58	-26.359
8.59	-26.4029
8.6	-26.4465
8.61	-26.4898
8.62	-26.5329
8.63	-26.5757
8.64	-26.6183
8.65	-26.6606
8.66	-26.7027
8.67	-26.7445
8.68	-26.7861
8.69	-26.8274
8.7	-26.8685
8.71	-26.9093
8.72	-26.9499
8.73	-26.9902
8.74	-27.0302
8.75	-27.07
8.76	-27.1095
8.77	-27.1488
8.78	-27.1878
8.79	-27.2266
8.8	-27.2651
8.81	-27.3034
8.82	-27.3414
8.83	-27.3791
8.84	-27.4166
8.85	-27.4538
8.86	-27.4907
8.87	-27.5274
8.88	-27.5639
8.89	-27.6001
8.9	-27.636
8.91	-27.6716
8.92	-27.707
8.93	-27.7422
8.94	-27.7771
8.95	-27.8117
8.96	-27.846
8.97	-27.8801
8.98	-27.9139
8.99	-27.9475
9	-27.9808
9.01	-28.0138
9.02	-28.0466
9.03	-28.0791
9.04	-28.1114
9.05	-28.1433
9.06	-28.175
9.07	-28.2065
9.08	-28.2377
9.09	-28.2686
9.1	-28.2992
9.11	-28.3296
9.12	-28.3597
9.13	-28.3896
9.14	-28.4192
9.15	-28.4485
9.16	-28.4775
9.17	-28.5063
9.18	-28.5348
9.19	-28.5631
9.2	-28.591
9.21	-28.6187
9.22	-28.6462
9.23	-28.6733
9.24	-28.7002
9.25	-28.7269
9.26	-28.7532
9.27	-28.7793
9.28	-28.8051
9.29	-28.8307
9.3	-28.8559
9.31	-28.8809
9.32	-28.9057
9.33	-28.9301
9.34	-28.9543
9.35	-28.9782
9.36	-29.0019
9.37	-29.0252
9.38	-29.0483
9.39	-29.0712
9.4	-29.0937
9.41	-29.116
